num,player,season,time,reb,ast,ste,blo,tov,ppg,win,lose,win_rate,
208,Adrian Griffin,2001.000000,23.800000,3.900000,1.800000,1.300000,0.200000,0.700000,7.200000,40.000000,18.000000,0.689655,
209,Adrian Griffin,2000.000000,8.600000,2.000000,0.600000,0.400000,0.100000,0.400000,2.100000,16.000000,28.000000,0.363636,
210,Adrian Griffin,1999.000000,26.800000,5.200000,2.500000,1.600000,0.200000,1.300000,6.700000,29.000000,43.000000,0.402778,
211,Adrian Smith,1971.000000,12.900000,0.900000,0.800000,0.800000,0.400000,0.600000,5.100000,16.500000,30.500000,0.351064,
212,Adrian Smith,1970.000000,11.800000,1.100000,1.400000,0.800000,0.400000,0.550000,5.300000,16.500000,30.500000,0.351064,
213,Adrian Smith,1969.000000,14.100000,1.100000,1.700000,0.800000,0.400000,0.550000,5.900000,16.500000,30.500000,0.351064,
214,Adrian Smith,1969.000000,14.100000,1.100000,1.900000,0.800000,0.400000,0.550000,6.400000,16.500000,30.500000,0.351064,
215,Adrian Smith,1969.000000,14.200000,1.000000,1.400000,0.800000,0.400000,0.550000,5.400000,16.500000,30.500000,0.351064,
216,Adrian Smith,1968.000000,18.300000,1.400000,1.700000,0.800000,0.400000,0.550000,9.600000,16.500000,30.500000,0.351064,
217,Adrian Smith,1967.000000,33.900000,2.300000,3.300000,0.800000,0.400000,0.550000,15.600000,16.500000,30.500000,0.351064,
218,Adrian Smith,1966.000000,32.500000,2.500000,2.300000,0.800000,0.400000,0.550000,16.600000,16.500000,30.500000,0.351064,
219,Adrian Smith,1965.000000,37.300000,3.600000,3.200000,0.800000,0.400000,0.550000,18.400000,16.500000,30.500000,0.351064,
220,Adrian Smith,1964.000000,34.300000,2.800000,3.000000,0.800000,0.400000,0.550000,15.100000,16.500000,30.500000,0.351064,
221,Adrian Smith,1963.000000,23.100000,2.200000,2.200000,0.800000,0.400000,0.550000,9.400000,16.500000,30.500000,0.351064,
222,Adrian Smith,1962.000000,19.300000,2.200000,1.800000,0.800000,0.400000,0.550000,8.900000,16.500000,30.500000,0.351064,
223,Adrian Smith,1961.000000,18.300000,1.900000,2.100000,0.800000,0.400000,0.550000,7.200000,16.500000,30.500000,0.351064,
224,A.J. Hammons,2016.000000,7.300000,1.600000,0.200000,0.000000,0.600000,0.500000,2.200000,4.000000,18.000000,0.181818,
225,Al Atels,1970.000000,9.400000,1.200000,1.700000,0.150000,0.500000,0.750000,2.000000,12.000000,16.000000,0.428571,
226,Al Atels,1969.000000,15.000000,1.600000,3.200000,0.150000,0.500000,0.750000,5.100000,12.000000,16.000000,0.428571,
227,Al Atels,1968.000000,29.700000,3.500000,6.000000,0.150000,0.500000,0.750000,8.200000,12.000000,16.000000,0.428571,
228,Al Atels,1967.000000,29.700000,4.100000,5.800000,0.150000,0.500000,0.750000,9.800000,12.000000,16.000000,0.428571,
229,Al Atels,1966.000000,25.600000,4.700000,3.900000,0.150000,0.500000,0.750000,7.400000,12.000000,16.000000,0.428571,
230,Al Atels,1965.000000,26.000000,4.100000,2.800000,0.150000,0.500000,0.750000,11.200000,12.000000,16.000000,0.428571,
231,Al Atels,1964.000000,23.700000,3.300000,2.800000,0.150000,0.500000,0.750000,9.300000,12.000000,16.000000,0.428571,
232,Al Atels,1963.000000,26.900000,3.400000,2.800000,0.150000,0.500000,0.750000,10.900000,12.000000,16.000000,0.428571,
233,Al Atels,1962.000000,26.400000,2.900000,2.600000,0.150000,0.500000,0.750000,10.400000,12.000000,16.000000,0.428571,
234,Al Atels,1961.000000,32.900000,4.700000,4.400000,0.150000,0.500000,0.750000,11.300000,12.000000,16.000000,0.428571,
235,Al Atels,1960.000000,20.100000,2.800000,2.300000,0.150000,0.500000,0.750000,7.000000,12.000000,16.000000,0.428571,
236,Al Beard,1967.000000,9.800000,3.800000,0.000000,0.150000,0.500000,1.000000,2.500000,12.000000,16.000000,0.428571,
237,Al Bianchi,1965.000000,16.800000,1.700000,1.700000,0.150000,0.500000,0.900000,6.300000,12.000000,16.000000,0.428571,
238,Al Bianchi,1964.000000,18.600000,1.600000,2.300000,0.150000,0.500000,0.900000,6.700000,12.000000,16.000000,0.428571,
239,Al Bianchi,1963.000000,18.400000,1.900000,1.900000,0.150000,0.500000,0.900000,8.000000,12.000000,16.000000,0.428571,
240,Al Bianchi,1962.000000,19.000000,2.200000,2.800000,0.150000,0.500000,0.900000,8.600000,12.000000,16.000000,0.428571,
241,Al Bianchi,1961.000000,24.100000,3.500000,3.300000,0.150000,0.500000,0.900000,10.300000,12.000000,16.000000,0.428571,
242,Al Bianchi,1960.000000,12.800000,2.000000,1.800000,0.150000,0.500000,0.900000,5.700000,12.000000,16.000000,0.428571,
243,Al Bianchi,1959.000000,18.200000,2.600000,2.400000,0.150000,0.500000,0.900000,7.700000,12.000000,16.000000,0.428571,
244,Al Bianchi,1958.000000,24.700000,2.800000,2.200000,0.150000,0.500000,0.900000,10.000000,12.000000,16.000000,0.428571,
245,Al Bianchi,1957.000000,20.600000,3.200000,1.700000,0.150000,0.500000,0.900000,8.300000,12.000000,16.000000,0.428571,
246,Al Bianchi,1956.000000,23.200000,3.300000,1.600000,0.150000,0.500000,0.900000,8.300000,12.000000,16.000000,0.428571,
247,Al Bratman,1946.000000,15.050000,2.050000,1.000000,0.150000,0.500000,0.900000,9.800000,12.000000,16.000000,0.428571,
248,Rasul Butler,1964.000000,6.900000,0.800000,0.500000,0.150000,0.500000,0.900000,2.400000,12.000000,16.000000,0.428571,
249,Rasul Butler,1963.000000,18.100000,2.200000,2.100000,0.150000,0.500000,0.900000,8.700000,12.000000,16.000000,0.428571,
250,Rasul Butler,1962.000000,20.100000,2.300000,2.100000,0.150000,0.500000,0.900000,10.000000,12.000000,16.000000,0.428571,
251,Rasul Butler,1961.000000,34.200000,5.700000,3.500000,0.150000,0.500000,0.900000,14.000000,12.000000,16.000000,0.428571,
252,Rasul Butler,1961.000000,36.500000,6.000000,3.700000,0.150000,0.500000,0.900000,14.700000,12.000000,16.000000,0.428571,
253,Rasul Butler,1961.000000,9.400000,2.600000,0.800000,0.150000,0.500000,0.900000,6.200000,12.000000,16.000000,0.428571,
254,Eyre Carlson,1975.000000,10.000000,2.600000,0.500000,0.300000,0.400000,0.900000,2.600000,12.000000,16.000000,0.428571,
255,Al Selvi,1952.000000,7.900000,0.600000,0.700000,0.350000,0.250000,0.900000,3.800000,12.000000,16.000000,0.428571,
256,Al Selvi,1951.000000,15.500000,1.600000,2.700000,0.350000,0.250000,0.900000,7.600000,12.000000,16.000000,0.428571,
257,Al Selvi,1950.000000,14.600000,2.900000,3.900000,0.350000,0.250000,0.900000,8.600000,12.000000,16.000000,0.428571,
258,Al Selvi,1949.000000,14.600000,3.400000,4.700000,0.350000,0.250000,0.900000,10.200000,12.000000,16.000000,0.428571,
259,Al Cueto,1970.000000,13.700000,3.900000,1.200000,0.350000,0.250000,0.800000,4.500000,12.000000,16.000000,0.428571,
260,Al Cueto,1969.000000,16.200000,5.800000,0.700000,0.350000,0.250000,1.200000,6.000000,12.000000,16.000000,0.428571,
261,Al Eberhard,1977.000000,15.600000,2.800000,0.700000,0.400000,0.100000,0.600000,4.900000,12.000000,16.000000,0.428571,
262,Al Eberhard,1976.000000,17.900000,3.300000,0.700000,0.700000,0.200000,0.700000,6.900000,12.000000,16.000000,0.428571,
263,Al Eberhard,1975.000000,25.500000,4.800000,1.000000,1.100000,0.200000,0.700000,9.300000,12.000000,16.000000,0.428571,
264,Al Eberhard,1974.000000,8.100000,1.400000,0.500000,0.400000,0.000000,0.700000,2.300000,12.000000,16.000000,0.428571,
265,Al Ferrari,1962.000000,7.700000,0.700000,0.800000,0.200000,0.150000,0.700000,2.100000,12.000000,16.000000,0.428571,
266,Al Ferrari,1961.000000,25.900000,2.700000,4.000000,0.200000,0.150000,0.700000,7.500000,12.000000,16.000000,0.428571,
267,Al Ferrari,1960.000000,16.400000,1.800000,2.300000,0.200000,0.150000,0.700000,5.200000,12.000000,16.000000,0.428571,
268,Al Ferrari,1959.000000,22.100000,2.300000,2.600000,0.200000,0.150000,0.700000,8.600000,12.000000,16.000000,0.428571,
269,Al Ferrari,1958.000000,16.500000,2.000000,1.700000,0.200000,0.150000,0.700000,5.700000,12.000000,16.000000,0.428571,
270,Al Ferrari,1955.000000,23.700000,2.700000,2.400000,0.200000,0.150000,0.700000,8.000000,12.000000,16.000000,0.428571,
271,Al Fleming,1977.000000,4.900000,1.500000,0.400000,0.000000,0.300000,0.800000,2.000000,12.000000,16.000000,0.428571,
272,Al Guokas,1949.000000,5.800000,1.600000,1.700000,0.200000,0.150000,0.900000,3.800000,12.000000,16.000000,0.428571,
273,Al Guokas,1949.000000,5.800000,1.600000,0.600000,0.200000,0.150000,0.900000,1.100000,12.000000,16.000000,0.428571,
274,Al Guokas,1949.000000,5.800000,1.600000,2.100000,0.200000,0.150000,0.900000,4.800000,12.000000,16.000000,0.428571,
275,Al Hairston,1969.000000,6.700000,1.700000,2.000000,0.200000,0.150000,0.900000,2.300000,12.000000,16.000000,0.428571,
276,Al Hairston,1968.000000,7.000000,0.900000,1.000000,0.200000,0.150000,0.900000,2.200000,12.000000,16.000000,0.428571,
277,Al Harrington,2013.000000,15.100000,2.400000,0.800000,0.400000,0.000000,1.000000,6.600000,20.000000,14.000000,0.588235,
278,Al Harrington,2012.000000,11.800000,2.700000,1.000000,0.400000,0.100000,0.700000,5.100000,3.000000,7.000000,0.300000,
279,Al Harrington,2011.000000,27.500000,6.100000,1.400000,0.900000,0.200000,1.800000,14.200000,36.000000,28.000000,0.562500,
280,Al Harrington,2010.000000,22.800000,4.500000,1.400000,0.500000,0.100000,1.500000,10.500000,45.000000,28.000000,0.616438,
281,Al Harrington,2009.000000,30.500000,5.600000,1.500000,0.900000,0.400000,1.800000,17.700000,26.000000,46.000000,0.361111,
282,Al Harrington,2008.000000,34.900000,6.200000,1.400000,1.200000,0.300000,2.200000,20.100000,27.000000,46.000000,0.369863,
283,Al Harrington,2008.000000,35.000000,6.300000,1.400000,1.200000,0.300000,2.300000,20.700000,25.000000,43.000000,0.367647,
284,Al Harrington,2008.000000,33.200000,5.600000,2.000000,1.400000,0.000000,1.400000,12.400000,2.000000,3.000000,0.400000,
285,Al Harrington,2007.000000,27.000000,5.400000,1.600000,0.900000,0.200000,1.100000,13.600000,48.000000,33.000000,0.592593,
286,Al Harrington,2006.000000,32.900000,6.400000,1.900000,0.800000,0.300000,2.200000,16.500000,42.000000,36.000000,0.538462,
287,Al Harrington,2006.000000,32.300000,6.400000,2.300000,1.000000,0.300000,1.900000,17.000000,23.000000,19.000000,0.547619,
288,Al Harrington,2006.000000,33.600000,6.300000,1.400000,0.700000,0.300000,2.500000,15.900000,19.000000,17.000000,0.527778,
289,Al Harrington,2005.000000,36.600000,6.900000,3.100000,1.100000,0.200000,2.600000,18.600000,24.000000,52.000000,0.315789,
290,Al Harrington,2004.000000,38.600000,7.000000,3.200000,1.300000,0.200000,3.100000,17.500000,10.000000,56.000000,0.151515,
291,Al Harrington,2003.000000,30.900000,6.400000,1.700000,1.000000,0.300000,2.100000,13.300000,58.000000,21.000000,0.734177,
292,Al Harrington,2002.000000,30.100000,6.200000,1.500000,0.900000,0.400000,2.000000,12.200000,48.000000,34.000000,0.585366,
293,Al Harrington,2001.000000,29.800000,6.300000,1.200000,0.900000,0.500000,1.800000,13.100000,22.000000,22.000000,0.500000,
294,Al Harrington,2000.000000,24.300000,4.900000,1.700000,0.800000,0.200000,1.900000,7.500000,39.000000,39.000000,0.500000,
295,Al Harrington,1999.000000,17.100000,3.200000,0.800000,0.500000,0.200000,1.300000,6.600000,34.000000,16.000000,0.680000,
296,Al Harrington,1998.000000,7.600000,1.900000,0.200000,0.200000,0.100000,0.500000,2.100000,11.000000,10.000000,0.523810,
297,Al Henry,1971.000000,9.800000,3.200000,0.200000,0.500000,0.700000,1.100000,4.300000,28.500000,16.000000,0.640449,
298,Al Henry,1970.000000,4.300000,1.800000,0.000000,0.500000,0.700000,1.100000,1.200000,28.500000,16.000000,0.640449,
299,Al Horford,2016.000000,32.300000,6.800000,5.000000,0.800000,1.300000,1.700000,14.000000,46.000000,22.000000,0.676471,
300,Al Horford,2015.000000,32.200000,7.300000,3.200000,0.800000,1.500000,1.300000,15.200000,48.000000,34.000000,0.585366,
301,Al Horford,2014.000000,30.500000,7.200000,3.200000,0.900000,1.300000,1.300000,15.200000,56.000000,20.000000,0.736842,
302,Al Horford,2013.000000,33.100000,8.400000,2.600000,0.900000,1.500000,2.200000,18.600000,16.000000,13.000000,0.551724,
303,Al Horford,2012.000000,37.300000,10.200000,3.200000,1.100000,1.100000,2.000000,17.400000,42.000000,32.000000,0.567568,
304,Al Horford,2011.000000,31.600000,7.000000,2.200000,0.900000,1.300000,1.500000,12.400000,7.000000,4.000000,0.636364,
305,Al Horford,2010.000000,35.100000,9.300000,3.500000,0.800000,1.000000,1.500000,15.300000,41.000000,36.000000,0.532468,
306,Al Horford,2009.000000,35.100000,9.900000,2.300000,0.700000,1.100000,1.500000,14.200000,52.000000,29.000000,0.641975,
307,Al Horford,2008.000000,33.500000,9.300000,2.400000,0.800000,1.400000,1.500000,11.500000,41.000000,26.000000,0.611940,
308,Al Horford,2007.000000,31.400000,9.700000,1.500000,0.700000,0.900000,1.700000,10.100000,37.000000,44.000000,0.456790,
309,Al Jackson,1967.000000,8.500000,0.000000,0.500000,0.500000,0.550000,1.100000,0.000000,35.000000,38.500000,0.476190,
310,Al Jefferson,2016.000000,14.100000,4.200000,0.900000,0.300000,0.200000,0.500000,8.100000,33.000000,33.000000,0.500000,
311,Al Jefferson,2015.000000,23.300000,6.400000,1.500000,0.600000,0.900000,0.700000,12.000000,33.000000,14.000000,0.702128,
312,Al Jefferson,2014.000000,30.600000,8.400000,1.700000,0.700000,1.300000,1.000000,16.600000,25.000000,40.000000,0.384615,
313,Al Jefferson,2013.000000,35.100000,10.800000,2.100000,0.900000,1.100000,1.700000,21.800000,38.000000,35.000000,0.520548,
314,Al Jefferson,2012.000000,33.100000,9.200000,2.100000,1.000000,1.100000,1.300000,17.800000,41.000000,37.000000,0.525641,
315,Al Jefferson,2011.000000,34.000000,9.600000,2.200000,0.800000,1.700000,1.000000,19.200000,32.000000,29.000000,0.524590,
316,Al Jefferson,2010.000000,35.900000,9.700000,1.800000,0.600000,1.900000,1.300000,18.600000,39.000000,43.000000,0.475610,
317,Al Jefferson,2009.000000,32.400000,9.300000,1.800000,0.800000,1.300000,1.800000,17.100000,15.000000,61.000000,0.197368,
318,Al Jefferson,2008.000000,36.700000,11.000000,1.600000,0.800000,1.700000,1.800000,23.100000,17.000000,33.000000,0.340000,
319,Al Jefferson,2007.000000,35.600000,11.100000,1.400000,0.900000,1.500000,2.000000,21.000000,22.000000,60.000000,0.268293,
320,Al Jefferson,2006.000000,33.600000,11.000000,1.300000,0.700000,1.500000,2.000000,16.000000,20.000000,49.000000,0.289855,
321,Al Jefferson,2005.000000,18.000000,5.100000,0.500000,0.500000,0.800000,1.100000,7.900000,23.000000,36.000000,0.389831,
322,Al Jefferson,2004.000000,14.800000,4.400000,0.300000,0.300000,0.800000,0.900000,6.700000,39.000000,32.000000,0.549296,
323,Al Lucas,1948.000000,10.750000,2.700000,1.000000,0.150000,0.400000,0.800000,1.000000,30.000000,41.000000,0.422535,
324,Al Rouac,1946.000000,10.750000,2.700000,0.000000,0.150000,0.400000,0.800000,0.800000,30.000000,41.000000,0.422535,
325,Al Masino,1953.000000,6.700000,1.000000,0.800000,0.150000,0.400000,0.800000,3.000000,30.000000,41.000000,0.422535,
326,Al Masino,1953.000000,6.300000,1.000000,0.900000,0.150000,0.400000,0.800000,3.700000,30.000000,41.000000,0.422535,
327,Al Masino,1953.000000,7.300000,1.100000,0.600000,0.150000,0.400000,0.800000,2.100000,30.000000,41.000000,0.422535,
328,Al Masino,1952.000000,24.600000,2.500000,2.200000,0.150000,0.400000,0.800000,5.500000,30.000000,41.000000,0.422535,
329,Al Miksis,1949.000000,18.200000,1.950000,0.500000,0.150000,0.400000,0.800000,3.400000,30.000000,41.000000,0.422535,
330,Al Negrady,1946.000000,18.200000,1.950000,0.500000,0.150000,0.400000,0.800000,2.800000,30.000000,41.000000,0.422535,
331,Al Rogers,1954.000000,11.800000,1.400000,1.100000,0.150000,0.400000,0.800000,3.600000,30.000000,41.000000,0.422535,
332,Al Rogers,1953.000000,28.900000,3.200000,2.400000,0.150000,0.400000,0.800000,8.500000,30.000000,41.000000,0.422535,
333,Al Salvadori,1967.000000,10.900000,2.700000,0.200000,0.150000,0.400000,0.700000,3.200000,30.000000,41.000000,0.422535,
334,Al Sanders,1972.000000,6.300000,1.300000,0.000000,0.150000,0.400000,0.800000,2.000000,30.000000,41.000000,0.422535,
335,Al Skinner,1979.000000,5.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,30.000000,41.000000,0.422535,
336,Al Skinner,1978.000000,14.300000,1.900000,2.000000,0.900000,0.100000,1.600000,6.200000,30.000000,41.000000,0.422535,
337,Al Skinner,1978.000000,14.000000,2.000000,1.800000,0.800000,0.000000,1.500000,4.500000,30.000000,41.000000,0.422535,
338,Al Skinner,1978.000000,14.500000,1.800000,2.100000,1.000000,0.100000,1.700000,7.900000,30.000000,41.000000,0.422535,
339,Al Skinner,1977.000000,20.100000,2.900000,1.900000,0.800000,0.300000,2.100000,7.900000,30.000000,41.000000,0.422535,
340,Al Skinner,1977.000000,18.500000,2.500000,1.600000,0.800000,0.200000,1.900000,7.000000,30.000000,41.000000,0.422535,
341,Al Skinner,1977.000000,34.600000,6.500000,4.100000,1.600000,0.600000,3.600000,15.100000,30.000000,41.000000,0.422535,
342,Al Skinner,1976.000000,28.600000,4.600000,3.700000,1.300000,0.700000,2.800000,12.600000,30.000000,41.000000,0.422535,
343,Al Skinner,1975.000000,25.100000,3.700000,3.400000,1.100000,0.600000,2.000000,10.400000,30.000000,41.000000,0.422535,
344,Al Skinner,1974.000000,15.200000,2.400000,2.400000,0.600000,0.300000,1.300000,6.500000,30.000000,41.000000,0.422535,
345,Al Smith,1975.000000,26.100000,2.500000,4.900000,0.700000,0.100000,1.900000,9.200000,30.000000,41.000000,0.422535,
346,Al Smith,1974.000000,25.500000,1.800000,4.700000,0.700000,0.000000,2.500000,8.000000,30.000000,41.000000,0.422535,
347,Al Smith,1973.000000,32.000000,3.200000,8.100000,1.300000,0.100000,3.600000,10.900000,30.000000,41.000000,0.422535,
348,Al Smith,1972.000000,28.200000,2.600000,5.700000,0.900000,0.150000,3.100000,11.100000,30.000000,41.000000,0.422535,
349,Al Smith,1971.000000,21.300000,2.700000,3.000000,0.900000,0.150000,2.000000,9.300000,30.000000,41.000000,0.422535,
350,Al Salton,2010.000000,19.500000,3.000000,0.900000,0.500000,0.200000,0.900000,7.400000,21.000000,50.000000,0.295775,
351,Al Salton,2010.000000,14.300000,2.600000,0.500000,0.300000,0.100000,0.900000,6.000000,9.000000,13.000000,0.409091,
352,Al Salton,2010.000000,21.800000,3.200000,1.000000,0.600000,0.200000,0.900000,8.000000,12.000000,37.000000,0.244898,
353,Al Salton,2009.000000,27.700000,3.900000,1.200000,0.600000,0.500000,1.400000,10.700000,25.000000,50.000000,0.333333,
354,Al Salton,2009.000000,28.100000,4.300000,1.200000,0.800000,0.500000,1.500000,10.700000,5.000000,19.000000,0.208333,
355,Al Salton,2009.000000,27.500000,3.800000,1.200000,0.500000,0.400000,1.300000,10.700000,20.000000,31.000000,0.392157,
356,Al Salton,2008.000000,37.400000,5.200000,1.500000,0.800000,0.900000,1.800000,16.800000,16.000000,55.000000,0.225352,
357,Al Salton,2007.000000,27.300000,4.500000,1.200000,0.600000,0.500000,1.600000,12.700000,23.000000,56.000000,0.291139,
358,Al Tucker,1971.000000,22.200000,4.800000,1.200000,0.500000,0.350000,1.600000,11.600000,29.500000,37.000000,0.443609,
359,Al Tucker,1970.000000,13.500000,3.100000,0.400000,0.500000,0.350000,0.600000,6.600000,29.500000,37.000000,0.443609,
360,Al Tucker,1970.000000,23.600000,4.600000,0.900000,0.500000,0.350000,1.800000,12.100000,29.500000,37.000000,0.443609,
361,Al Tucker,1970.000000,8.900000,2.400000,0.200000,0.500000,0.350000,1.200000,4.200000,29.500000,37.000000,0.443609,
362,Al Tucker,1969.000000,13.400000,2.700000,0.600000,0.500000,0.350000,1.200000,5.900000,29.500000,37.000000,0.443609,
363,Al Tucker,1969.000000,9.400000,1.900000,0.300000,0.500000,0.350000,1.200000,4.700000,29.500000,37.000000,0.443609,
364,Al Tucker,1969.000000,16.900000,3.400000,0.900000,0.500000,0.350000,1.200000,7.000000,29.500000,37.000000,0.443609,
365,Al Tucker,1968.000000,22.400000,5.200000,0.900000,0.500000,0.350000,1.200000,10.500000,29.500000,37.000000,0.443609,
366,Al Tucker,1968.000000,22.400000,4.400000,0.700000,0.500000,0.350000,1.200000,10.800000,29.500000,37.000000,0.443609,
367,Al Tucker,1968.000000,22.500000,5.700000,1.000000,0.500000,0.350000,1.200000,10.300000,29.500000,37.000000,0.443609,
368,Al Tucker,1967.000000,29.200000,7.500000,1.400000,0.500000,0.350000,1.200000,13.100000,29.500000,37.000000,0.443609,
369,Al Williams,1970.000000,6.400000,2.400000,0.500000,0.500000,0.350000,0.600000,3.900000,29.500000,37.000000,0.443609,
